OSTEOBLASTOMA;1;;;;;
;peso;%;;peso;%;tipo
GENERO;1;0.125;FEMININO;1;0.0416666667;u
GENERO;;;MASCULINO;2;0.0833333333;
FAIXA_ETARIA;1;0.125;0-9;0.5;0.0073529412;u
FAIXA_ETARIA;;;10-19;2;0.0294117647;
FAIXA_ETARIA;;;20-29;2;0.0294117647;
FAIXA_ETARIA;;;30-39;1;0.0147058824;
FAIXA_ETARIA;;;40-49;1;0.0147058824;
FAIXA_ETARIA;;;50-59;1;0.0147058824;
FAIXA_ETARIA;;;60-69;0.5;0.0073529412;
FAIXA_ETARIA;;;ACIMA_DE_70;0.5;0.0073529412;
DENSIDADE;1;0.125;RADIOLUCIDA;1;0.0625;u
DENSIDADE;;;MISTA;1;0.0625;
DENSIDADE;;;RADIOPACA;0;0;
LOCALIZACAO;1;0.125;MAXILA_ANTERIOR;1;0.0040983607;m
LOCALIZACAO;;;MAXILA_POSTERIOR;1;0.0040983607;
LOCALIZACAO;;;MANDIBULA_ANTERIOR;1;0.0040983607;
LOCALIZACAO;;;MANDIBULA_POSTERIOR;2;0.0081967213;
LOCALIZACAO;;;CORPO_DA_MANDIBULA;2;0.0081967213;
LOCALIZACAO;;;INTERIOR_DO_CANAL_DA_MANDIBULA;0.5;0.0020491803;
LOCALIZACAO;;;ABAIXO_DO_CANAL_DA_MANDIBULA;0.5;0.0020491803;
LOCALIZACAO;;;FORAME_MENTUAL;0.5;0.0020491803;
LOCALIZACAO;;;ANGULO_DA_MANDIBULA;0.5;0.0020491803;
LOCALIZACAO;;;RAMO_DA_MANDIBULA;1;0.0040983607;
LOCALIZACAO;;;CABECA_DA_MANDIBULA;2;0.0081967213;
LOCALIZACAO;;;PROCESSO_CORONOIDE_DA_MANDIBULA;0.5;0.0020491803;
LOCALIZACAO;;;TUBERCULO_ARTICULAR_DO_OSSO_TEMPORAL;0.5;0.0020491803;
LOCALIZACAO;;;SEIO_MAXILAR;0.5;0.0020491803;
LOCALIZACAO;;;TUBER_DA_MAXILA;0.5;0.0020491803;
LOCALIZACAO;;;PROCESSO_ZIGOMATICO_DA_MAXILA;0.5;0.0020491803;
LOCALIZACAO;;;ARCO_ZIGOMATICO;2;0.0081967213;
LOCALIZACAO;;;ULTRAPASSA_A_LINHA_MEDIA;0.5;0.0020491803;
LOCALIZACAO;;;PALATO_OSSEO;0.5;0.0020491803;
LOCALIZACAO;;;LINHA_MEDIA_DO_PALATO_OSSEO;0.5;0.0020491803;
LOCALIZACAO;;;FORAME_INCISIVO;0.5;0.0020491803;
LOCALIZACAO;;;ENTRE_OS_APICES_DOS_INCISIVOS_CENTRAIS_SUPERIORES;0.5;0.0020491803;
LOCALIZACAO;;;PROCESSO_ALVEOLAR;1;0.0040983607;
LOCALIZACAO;;;PROXIMO_A_CRISTA_ALVEOLAR;1;0.0040983607;
LOCALIZACAO;;;CONTORNA_AS_RAIZES_DENTARIAS;1;0.0040983607;
LOCALIZACAO;;;INTERRADICULAR;1;0.0040983607;
LOCALIZACAO;;;CIRCUNSCREVE_A_RAIZ_DENTARIA;1;0.0040983607;
LOCALIZACAO;;;CIRCUNSCREVE_TODO_O_DENTE;1;0.0040983607;
LOCALIZACAO;;;AREA_EDENTULA;1;0.0040983607;
LOCALIZACAO;;;ASSOCIADA_A_UM_DENTE_PARCIALMENTE_IRROMPIDO;0.5;0.0020491803;
LOCALIZACAO;;;ASSOCIADA_A_UM_DENTE_NAO_IRROMPIDO;0.5;0.0020491803;
LOCALIZACAO;;;PERIAPICAL;1;0.0040983607;
LOCALIZACAO;;;FACE_LATERAL_DA_RAIZ_DENTARIA;1;0.0040983607;
LOCALIZACAO;;;REGIAO_APICAL_DOS_ALVEOLOS;1;0.0040983607;
LOCALIZACAO;;;PERICORONARIA;0.5;0.0020491803;
LIMITES;1;0.125;DEFINIDOS;1;0.03125;u
LIMITES;;;DEFINIDOS_(CORTICALIZADO);1;0.03125;
LIMITES;;;DISCRETAMENTE_DEFINIDOS_(CORTICAL_POUCO_NITIDA);1;0.03125;
LIMITES;;;DEFINIDOS_(HALO_RADIOLUCIDO);0;0;
LIMITES;;;INDEFINIDOS_(DIFUSOS);1;0.03125;
FORMA;1;0.125;UNILOCULAR;1;0.0208333333;m
FORMA;;;MULTILOCULAR;1;0.0208333333;
FORMA;;;OVALADA_OU_ARREDONDADA;2;0.0416666667;
FORMA;;;FESTONADA;1;0.0208333333;
FORMA;;;SEM_FORMA_DEFINIDA;1;0.0208333333;
EFEITOS_NOS_TECIDOS_ADJACENTES;1;0.125;EXPANSAO_DAS_CORTICAIS_OSSEAS_(ABAULAMENTO);2;0.0069444444;m
EFEITOS_NOS_TECIDOS_ADJACENTES;;;ADELGACAMENTO_DAS_CORTICAIS_OSSEAS;2;0.0069444444;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;REABSORCAO_RADICULAR_DO(S)_DENTE(S)_ENVOLVIDO(S);2;0.0069444444;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;DESLOCAMENTO_DENTARIO;2;0.0069444444;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;DIVERGENCIA_DE_RAIZES;2;0.0069444444;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;INVADE_O_SEIO_MAXILAR;2;0.0069444444;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;DESLOCAMENTO_DO_ASSOALHO_DO_SEIO_MAXILAR;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;DESLOCAMENTO_DO_ASSOALHO_DA_FOSSA_NASAL;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;DESLOCAMENTO_SUPERIOR_DO_CANAL_DA_MANDIBULA;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;DESLOCAMENTO_INFERIOR_DO_CANAL_DA_MANDIBULA;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;LAMINA_DURA_PARCIALMENTE_ROMPIDA;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;LAMINA_DURA_INDEFINIDA;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;PERDA_DA_LAMINA_DURA;1;0.0034722222;
EFEITOS_NOS_TECIDOS_ADJACENTES;;;ESTREITAMENTO_DO_ESPACO_DO_LIGAMENTO_PERIODONTAL;1;0.0034722222;
