NEUROMA;1;;;;;
;peso;%;;peso;%;tipo
GENERO;1;0.125;FEMININO;2;0.0833333333;u
GENERO;;;MASCULINO;1;0.0416666667;
FAIXA_ETARIA;1;0.125;0-9;1;0.0113636364;u
FAIXA_ETARIA;;;10-19;1;0.0113636364;
FAIXA_ETARIA;;;20-29;1;0.0113636364;
FAIXA_ETARIA;;;30-39;2;0.0227272727;
FAIXA_ETARIA;;;40-49;2;0.0227272727;
FAIXA_ETARIA;;;50-59;2;0.0227272727;
FAIXA_ETARIA;;;60-69;1;0.0113636364;
FAIXA_ETARIA;;;ACIMA_DE_70;1;0.0113636364;
DENSIDADE;1;0.125;RADIOLUCIDA;2;0.125;u
DENSIDADE;;;MISTA;0;0;
DENSIDADE;;;RADIOPACA;0;0;
LOCALIZACAO;1;0.125;MAXILA_ANTERIOR;2;0.0065789474;m
LOCALIZACAO;;;MAXILA_POSTERIOR;1;0.0032894737;
LOCALIZACAO;;;MANDIBULA_ANTERIOR;1;0.0032894737;
LOCALIZACAO;;;MANDIBULA_POSTERIOR;2;0.0065789474;
LOCALIZACAO;;;CORPO_DA_MANDIBULA;1;0.0032894737;
LOCALIZACAO;;;INTERIOR_DO_CANAL_DA_MANDIBULA;2;0.0065789474;
LOCALIZACAO;;;ABAIXO_DO_CANAL_DA_MANDIBULA;1;0.0032894737;
LOCALIZACAO;;;FORAME_MENTUAL;1;0.0032894737;
LOCALIZACAO;;;ANGULO_DA_MANDIBULA;1;0.0032894737;
LOCALIZACAO;;;RAMO_DA_MANDIBULA;1;0.0032894737;
LOCALIZACAO;;;CABECA_DA_MANDIBULA;1;0.0032894737;
LOCALIZACAO;;;PROCESSO_CORONOIDE_DA_MANDIBULA;1;0.0032894737;
LOCALIZACAO;;;TUBERCULO_ARTICULAR_DO_OSSO_TEMPORAL;1;0.0032894737;
LOCALIZACAO;;;SEIO_MAXILAR;1;0.0032894737;
LOCALIZACAO;;;TUBER_DA_MAXILA;1;0.0032894737;
LOCALIZACAO;;;PROCESSO_ZIGOMATICO_DA_MAXILA;1;0.0032894737;
LOCALIZACAO;;;ARCO_ZIGOMATICO;1;0.0032894737;
